F10,F11,F13,F14,F1,F2,F3,F4,F9,IATA,ICAO,Latitude,Longtitude,Number of Records,timezone
9,U,airport,OurAirports,5994,Kushiro Airport,Kushiro,Japan,327,KUH,RJCK,43.041000366,144.192993164,1,Asia/Tokyo
9,U,airport,OurAirports,5995,Okadama Airport,Sapporo,Japan,25,OKD,RJCO,43.116100311,141.380004883,1,Asia/Tokyo
9,N,airport,OurAirports,5996,Saga Airport,Saga,Japan,6,HSG,RJFS,33.149700165,130.302001953,1,Asia/Tokyo
9,U,airport,OurAirports,5997,Nagoya Airport,Nagoya,Japan,52,NKM,RJNA,35.255001068,136.923995972,1,Asia/Tokyo
9,U,airport,OurAirports,5998,Iwami Airport,Iwami,Japan,184,IWJ,RJOW,34.676399231,131.789993286,1,Asia/Tokyo
9,U,airport,OurAirports,5999,Fukushima Airport,Fukushima,Japan,1221,FKS,RJSF,37.227401733,140.430999756,1,Asia/Tokyo
9,U,airport,OurAirports,6000,Odate Noshiro Airport,Odate Noshiro,Japan,292,ONJ,RJSR,40.191898346,140.371002197,1,Asia/Tokyo
9,U,airport,OurAirports,6001,Shonai Airport,Shonai,Japan,86,SYO,RJSY,38.812198639,139.787002563,1,Asia/Tokyo
9,U,airport,OurAirports,6002,Miyakejima Airport,Miyakejima,Japan,67,MYE,RJTQ,34.073600769,139.559997559,1,Asia/Tokyo
9,U,airport,OurAirports,6003,Kunsan Air Base,Kunsan,South Korea,29,KUV,RKJK,35.903800964,126.615997314,1,Asia/Seoul
9,U,airport,OurAirports,6004,Mokpo Heliport,Mokpo,South Korea,23,MPK,RKJM,34.758899689,126.379997253,1,Asia/Seoul
9,U,airport,OurAirports,6005,Wonju Airport,Wonju,South Korea,329,WJU,RKNW,37.438098907,127.959999084,1,Asia/Seoul
9,U,airport,OurAirports,6006,Yangyang International Airport,Sokcho / Gangneung,South Korea,241,YNY,RKNY,38.06129837,128.669006348,1,Asia/Seoul
9,U,airport,OurAirports,6007,Sacheon Air Base,Sacheon,South Korea,25,HIN,RKPS,35.088500977,128.070007324,1,Asia/Seoul
9,U,airport,OurAirports,6008,Cheongju International Airport,Chongju,South Korea,191,CJJ,RKTU,36.716598511,127.499000549,1,Asia/Seoul
8,N,airport,OurAirports,6009,Subic Bay International Airport,Olongapo City,Philippines,64,SFS,RPLB,14.794400215,120.271003723,1,Asia/Manila
8,N,airport,OurAirports,6010,Cuyo Airport,Cuyo,Philippines,0,CYU,RPLO,10.858099937,121.069000244,1,Asia/Manila
8,N,airport,OurAirports,6011,Rajah Buayan Air Base,General Santos City,Philippines,28,\N,RPMB,6.106440067,125.23500061,1,Asia/Manila
8,N,airport,OurAirports,6012,Camiguin Airport,Camiguin,Philippines,53,CGM,RPMH,9.253520012,124.707000732,1,Asia/Manila
8,N,airport,OurAirports,6013,Jolo Airport,Jolo,Philippines,118,JOL,RPMJ,6.05366993,121.011001587,1,Asia/Manila
8,N,airport,OurAirports,6014,Sanga Sanga Airport,Sanga Sanga,Philippines,15,SGS,RPMN,5.046989918,119.742996216,1,Asia/Manila
8,N,airport,OurAirports,6016,Surigao Airport,Sangley Point,Philippines,20,SUG,RPMS,9.755838326,125.480947495,1,Asia/Manila
8,N,airport,OurAirports,6017,Tandag Airport,Tandag,Philippines,16,TDG,RPMW,9.072110176,126.17099762,1,Asia/Manila
8,N,airport,OurAirports,6018,Naga Airport,Naga,Philippines,142,WNP,RPUN,13.584899902,123.269996643,1,Asia/Manila
8,N,airport,OurAirports,6019,Basco Airport,Basco,Philippines,291,BSO,RPUO,20.451299667,121.980003357,1,\N
8,N,airport,OurAirports,6020,San Fernando Airport,San Fernando,Philippines,13,SFE,RPUS,16.595600128,120.303001404,1,Asia/Manila
8,N,airport,OurAirports,6021,Tuguegarao Airport,Tuguegarao,Philippines,70,TUG,RPUT,17.643367682,121.733150482,1,Asia/Manila
8,N,airport,OurAirports,6022,Virac Airport,Virac,Philippines,121,VRC,RPUV,13.576399803,124.206001282,1,Asia/Manila
8,N,airport,OurAirports,6023,Calbayog Airport,Calbayog City,Philippines,12,CYP,RPVC,12.072699547,124.544998169,1,Asia/Manila
8,N,airport,OurAirports,6024,Catarman National Airport,Catarman,Philippines,6,CRM,RPVF,12.502400398,124.636001587,1,Asia/Manila
8,N,airport,OurAirports,6025,Moises R. Espinosa Airport,Masbate,Philippines,26,MBT,RPVJ,12.369400024,123.628997803,1,Asia/Manila
8,N,airport,OurAirports,6026,Roxas Airport,Roxas City,Philippines,10,RXS,RPVR,11.597700119,122.751998901,1,Asia/Manila
-3,N,airport,OurAirports,6027,General Enrique Mosconi Airport,Tartagal,Argentina,1472,TTG,SAST,-22.619600296,-63.793701172,1,America/Argentina/Salta
-3,N,airport,OurAirports,6028,Las Heras Airport,Las Heras,Argentina,1082,LHS,SAVH,-46.53829956,-68.965301514,1,America/Argentina/Rio_Gallegos
-3,N,airport,OurAirports,6029,Antoine De St Exupery Airport,San Antonio Oeste,Argentina,85,OES,SAVN,-40.7512,-65.0343,1,America/Argentina/Salta
-3,N,airport,OurAirports,6030,Lago Argentino Airport,El Calafate,Argentina,732,ING,SAWA,-50.336102,-72.248596,1,America/Argentina/Rio_Gallegos
-3,N,airport,OurAirports,6031,Gobernador Gregores Airport,Gobernador Gregores,Argentina,356,GGS,SAWR,-48.783100128,-70.150001526,1,America/Argentina/Rio_Gallegos
-3,N,airport,OurAirports,6032,Santa Teresita Airport,Santa Teresita,Argentina,9,SST,SAZL,-36.5423,-56.7218,1,America/Buenos_Aires
-3,N,airport,OurAirports,6033,Necochea Airport,Necochea,Argentina,72,NEC,SAZO,-38.4831,-58.8172,1,America/Buenos_Aires
-3,S,airport,OurAirports,6034,Orlando Bezerra de Menezes Airport,Juazeiro Do Norte,Brazil,1392,JDO,SBJU,-7.218959808,-39.27009964,1,America/Fortaleza
-3,S,airport,OurAirports,6036,Coronel Horácio de Mattos Airport,Lençóis,Brazil,1676,LEC,SBLE,-12.482299805,-41.277000427,1,America/Fortaleza
-3,S,airport,OurAirports,6037,Macaé Airport,Macaé,Brazil,8,MEA,SBME,-22.343000412,-41.76599884,1,America/Sao_Paulo
-3,S,airport,OurAirports,6038,Frank Miloye Milenkowichi–Marília State Airport,Marília,Brazil,2122,MII,SBML,-22.196899414,-49.926399231,1,America/Sao_Paulo
-3,S,airport,OurAirports,6039,Vitória da Conquista Airport,Vitória Da Conquista,Brazil,3002,VDC,SBQV,-14.862799645,-40.863098145,1,America/Fortaleza
-3,S,airport,OurAirports,6040,Santa Maria Airport,Santa Maria,Brazil,287,RIA,SBSM,-29.711399078,-53.688201904,1,America/Sao_Paulo
-3,S,airport,OurAirports,6041,Toledo Airport,Toledo,Brazil,1843,TOW,SBTD,-24.686300278,-53.697498322,1,America/Sao_Paulo
-4,S,airport,OurAirports,6042,Ricardo García Posada Airport,El Salvador,Chile,5240,ESR,SCES,-26.311100006,-69.765197754,1,America/Santiago
-4,S,airport,OurAirports,6043,Pucón Airport,Pucon,Chile,853,ZPC,SCPC,-39.292800903,-71.915901184,1,America/Santiago
-3,S,airport,OurAirports,6044,Sorocaba Airport,Sorocaba,Brazil,2077,SOD,SDCO,-23.478000641,-47.490001678,1,America/Sao_Paulo
-6,U,airport,OurAirports,6045,San Cristóbal Airport,San Cristóbal,Ecuador,62,SCY,SEST,-0.91020602,-89.617401123,1,Pacific/Galapagos
-5,U,airport,OurAirports,6046,Camilo Ponce Enriquez Airport,La Toma (Catamayo),Ecuador,4056,LOH,SETM,-3.995889902,-79.371902466,1,America/Guayaquil
-5,U,airport,OurAirports,6047,General Rivadeneira Airport,Esmeraldas,Ecuador,32,ESM,SETN,0.978519022,-79.626602173,1,America/Guayaquil
-3,U,airport,OurAirports,6048,Port Stanley Airport,Stanley,Falkland Islands,75,PSY,SFAL,-51.685699463,-57.777599335,1,Atlantic/Stanley
-5,U,airport,OurAirports,6049,Santa Ana Airport,Cartago,Colombia,2979,CRC,SKGO,4.75818,-75.9557,1,America/Bogota
-5,U,airport,OurAirports,6050,La Jagua Airport,Garzón,Colombia,2620,GLJ,SKGZ,2.1464,-75.6944,1,America/Bogota
-5,U,airport,OurAirports,6051,Caucaya Airport,Puerto Leguízamo,Colombia,573,LQM,SKLG,-0.182278,-74.7708,1,America/Bogota
-5,U,airport,OurAirports,6052,La Pedrera Airport,La Pedrera,Colombia,590,LPD,SKLP,-1.32861,-69.5797,1,America/Bogota
-5,U,airport,OurAirports,6053,Reyes Murillo Airport,Nuquí,Colombia,12,NQU,SKNQ,5.6964,-77.2806,1,America/Bogota
-5,U,airport,OurAirports,6054,Obando Airport,Puerto Inírida,Colombia,460,PDA,SKPD,3.85353,-67.9062,1,America/Bogota
-5,U,airport,OurAirports,6055,El Yopal Airport,Yopal,Colombia,1028,EYP,SKYP,5.31911,-72.384,1,America/Bogota
-4,U,airport,OurAirports,6056,Capitán de Av. Emilio Beltrán Airport,Guayaramerín,Bolivia,557,GYA,SLGY,-10.820599556,-65.345596313,1,America/La_Paz
-4,U,airport,OurAirports,6057,Puerto Rico Airport,Puerto Rico/Manuripi,Bolivia,597,PUR,SLPR,-11.107663155,-67.55115509,1,America/La_Paz
-4,U,airport,OurAirports,6058,Capitán Av. Selin Zeitun Lopez Airport,Riberalta,Bolivia,462,RIB,SLRI,-11,-66,1,America/La_Paz
-4,U,airport,OurAirports,6059,Reyes Airport,Reyes,Bolivia,935,REY,SLRY,-14.304400444,-67.353401184,1,America/La_Paz
-4,U,airport,OurAirports,6060,Capitán Av. German Quiroga G. Airport,San Borja,Bolivia,633,SRJ,SLSB,-14.859199524,-66.737503052,1,America/La_Paz
-3,U,airport,OurAirports,6061,Zorg en Hoop Airport,Paramaribo,Suriname,10,ORG,SMZO,5.811079979,-55.190700531,1,America/Paramaribo
-3,S,airport,OurAirports,6062,Mucuri Airport,Mucuri,Brazil,276,MVS,SNMU,-18.048900604,-39.864200592,1,America/Fortaleza
-5,U,airport,OurAirports,6065,Caballococha Airport,Caballococha,Peru,328,LHC,SPBC,-3.916860104,-70.508201599,1,America/Lima
-5,U,airport,OurAirports,6066,Mayor General FAP Armando Revoredo Iglesias Airport,Cajamarca,Peru,8781,CJA,SPJR,-7.139180183,-78.489402771,1,America/Lima
-5,U,airport,OurAirports,6067,Alferez Fap David Figueroa Fernandini Airport,Huánuco,Peru,6070,HUU,SPNC,-9.878809929,-76.204803467,1,America/Lima
-5,U,airport,OurAirports,6068,Maria Reiche Neuman Airport,Nazca,Peru,1860,NZC,SPZA,-14.854000092,-74.961502075,1,America/Lima
-3,S,airport,OurAirports,6069,Santa Rosa Airport,Santa Rosa,Brazil,984,SRA,SSZR,-27.906700134,-54.520401001,1,America/Sao_Paulo
-3,S,airport,OurAirports,6070,El Jagüel / Punta del Este Airport,Maldonado,Uruguay,66,MDO,SUPE,-34.916999817,-54.916999817,1,America/Montevideo
-4,U,airport,OurAirports,6071,Escuela Mariscal Sucre Airport,Maracay,Venezuela,1338,MYC,SVBS,10.249978065,-67.649421692,1,America/Caracas
-4,U,airport,OurAirports,6072,Juan Pablo Pérez Alfonso Airport,El Vigía,Venezuela,250,VIG,SVVG,8.624138832,-71.672668457,1,America/Caracas
-4,S,airport,OurAirports,6073,Ji-Paraná Airport,Ji-Paraná,Brazil,598,JPR,SWJI,-10.870800018,-61.846500397,1,America/Boa_Vista
-4,U,airport,OurAirports,6074,Codrington Airport,Codrington,Antigua and Barbuda,15,BBQ,TAPH,17.635799,-61.828602,1,America/Antigua
-4,U,airport,OurAirports,6075,La Désirade Airport,Grande Anse,Guadeloupe,10,DSD,TFFA,16.296899796,-61.084400177,1,America/Guadeloupe
-4,U,airport,OurAirports,6076,Baillif Airport,Basse Terre,Guadeloupe,59,BBR,TFFB,16.013299942,-61.742198944,1,America/Guadeloupe
-4,U,airport,OurAirports,6077,St-François Airport,St-François,Guadeloupe,10,SFC,TFFC,16.257799149,-61.262500763,1,America/Guadeloupe
-4,U,airport,OurAirports,6078,Les Bases Airport,Grand Bourg,Guadeloupe,16,GBJ,TFFM,15.868700027,-61.270000458,1,America/Guadeloupe
-4,U,airport,OurAirports,6079,Vance W. Amory International Airport,Charlestown,Saint Kitts and Nevis,14,NEV,TKPN,17.205699921,-62.58990097,1,America/St_Kitts
-4,U,airport,OurAirports,6080,Virgin Gorda Airport,Spanish Town,British Virgin Islands,9,VIJ,TUPW,18.446399689,-64.427497864,1,America/Tortola
-4,U,airport,OurAirports,6081,J F Mitchell Airport,Bequia,Saint Vincent and the Grenadines,15,BQU,TVSB,12.988400459,-61.262001038,1,America/St_Vincent
-4,U,airport,OurAirports,6082,Union Island International Airport,Union Island,Saint Vincent and the Grenadines,16,UNI,TVSU,12.60013485,-61.411945343,1,America/St_Vincent
6,U,airport,OurAirports,6083,Kokshetau Airport,Kokshetau,Kazakhstan,900,KOV,UACK,53.329101563,69.594596863,1,Asia/Qyzylorda
6,U,airport,OurAirports,6084,Petropavlosk South Airport,Petropavlosk,Kazakhstan,453,PPK,UACP,54.774700165,69.183898926,1,Asia/Qyzylorda
6,U,airport,OurAirports,6085,Zhezkazgan Airport,Zhezkazgan,Kazakhstan,1250,DZN,UAKD,47.708302,67.733299,1,Asia/Qyzylorda
6,U,airport,OurAirports,6086,Ust-Kamennogorsk Airport,Ust Kamenogorsk,Kazakhstan,939,UKK,UASK,50.036598206,82.49420166,1,Asia/Qyzylorda
6,U,airport,OurAirports,6088,Kostanay West Airport,Kostanay,Kazakhstan,595,KSN,UAUU,53.20690155,63.550300598,1,Asia/Qyzylorda
4,E,airport,OurAirports,6089,Ganja Airport,Ganja,Azerbaijan,1083,KVD,UBBG,40.737701416,46.31760025,1,Asia/Baku
4,E,airport,OurAirports,6090,Nakhchivan Airport,Nakhchivan,Azerbaijan,2863,NAJ,UBBN,39.188800812,45.458400726,1,Asia/Baku
9,N,airport,OurAirports,6091,Chulman Airport,Neryungri,Russia,2812,CNN,UELL,56.913898468,124.914001465,1,Asia/Yakutsk
9,N,airport,OurAirports,6092,Polyarny Airport,Yakutia,Russia,1660,PYJ,UERP,66.400398254,112.029998779,1,Asia/Yakutsk
